DrawNumber,drawDate,Number,Distance,NumberofDrawsWhenHit,IsBonusNumber,TotalHits,IsHot_True
3447,2025-02-05,35,-0.6733255444787771,-0.2850308263916666,False,-0.5167568459448272,True
3447,2025-02-05,36,-0.6733255444787771,-0.2850308263916666,False,-0.5167568459448272,True
3447,2025-02-05,37,-0.8552051016974104,-0.2850308263916666,False,-1.2260309482220404,True
3447,2025-02-05,38,-0.8552051016974104,-0.2850308263916666,False,0.7599365381541565,True
3447,2025-02-05,39,-1.0370846589160436,1.397681281221787,False,0.9017913586095991,False
3447,2025-02-05,40,-0.4914459872601439,-0.2850308263916666,False,1.8947751017976975,True
3447,2025-02-05,41,-0.6733255444787771,-0.2850308263916666,False,0.33437207678782865,True
3447,2025-02-05,42,-0.3095664300415106,-0.2850308263916666,False,-1.2260309482220404,True
3447,2025-02-05,43,0.05419268439575596,-0.2850308263916666,False,-1.6515954095883683,True
3447,2025-02-05,44,0.5998313560516558,-0.2850308263916666,False,0.192517256332386,True
3447,2025-02-05,45,0.5998313560516558,-0.2850308263916666,False,1.6110654608868122,True
3447,2025-02-05,46,-0.8552051016974104,-0.2850308263916666,False,1.6110654608868122,True
3447,2025-02-05,47,-1.0370846589160436,0.8367772453506357,True,0.4762268972432713,False
3447,2025-02-05,48,-0.8552051016974104,-0.2850308263916666,False,1.7529202813422549,True
3447,2025-02-05,49,-0.8552051016974104,-0.2850308263916666,False,-0.8004664868557124,True
3446,2025-02-01,1,-0.3095664300415106,-0.2850308263916666,False,-0.09119238457849926,True
3446,2025-02-01,2,-0.4914459872601439,-0.2850308263916666,False,-0.3749020254893845,True
3446,2025-02-01,3,-1.0370846589160436,0.5563252274150602,False,-1.7934502300438109,False
3446,2025-02-01,4,0.5998313560516558,-0.2850308263916666,False,-0.2330472050339419,True
3446,2025-02-01,5,2.054867813800722,-0.2850308263916666,False,1.0436461790650418,False
3446,2025-02-01,6,0.5998313560516558,-0.2850308263916666,False,-0.942321307311155,True
3446,2025-02-01,7,-0.6733255444787771,-0.2850308263916666,False,0.050662435876943364,True
3446,2025-02-01,8,-0.8552051016974104,-0.2850308263916666,False,0.7599365381541565,True
3446,2025-02-01,9,-0.8552051016974104,-0.2850308263916666,False,0.6180817176987139,True
3446,2025-02-01,10,-1.0370846589160436,1.1172292632862113,False,0.192517256332386,False
3446,2025-02-01,11,0.9635904704889223,-0.2850308263916666,False,-0.6586116664002698,False
3446,2025-02-01,12,1.5092291421448223,-0.2850308263916666,False,0.9017913586095991,False
3446,2025-02-01,13,2.2367473710193555,-0.2850308263916666,False,1.1855009995204844,False
3446,2025-02-01,14,-0.8552051016974104,-0.2850308263916666,False,1.6110654608868122,True
3446,2025-02-01,15,-0.6733255444787771,-0.2850308263916666,False,1.4692106404313696,True
3446,2025-02-01,16,-0.6733255444787771,-0.2850308263916666,False,0.050662435876943364,True
3446,2025-02-01,17,-0.6733255444787771,-0.2850308263916666,False,0.4762268972432713,True
3446,2025-02-01,18,0.05419268439575596,-0.2850308263916666,False,-1.5097405891329256,True
3446,2025-02-01,19,1.327349584926189,-0.2850308263916666,False,-0.5167568459448272,False
3446,2025-02-01,20,0.05419268439575596,-0.2850308263916666,False,0.7599365381541565,True
3446,2025-02-01,21,-0.6733255444787771,-0.2850308263916666,False,-0.2330472050339419,True
3446,2025-02-01,22,-0.6733255444787771,-0.2850308263916666,False,-0.2330472050339419,True
3446,2025-02-01,23,0.23607224161438922,-0.2850308263916666,False,0.050662435876943364,True
3446,2025-02-01,24,0.5998313560516558,-0.2850308263916666,False,-1.5097405891329256,True
3446,2025-02-01,25,1.327349584926189,-0.2850308263916666,False,-0.2330472050339419,False
3446,2025-02-01,26,-0.3095664300415106,-0.2850308263916666,False,0.6180817176987139,True
3446,2025-02-01,27,3.873663385987055,-0.2850308263916666,False,0.9017913586095991,False
3446,2025-02-01,28,1.5092291421448223,-0.2850308263916666,False,-0.5167568459448272,False
3446,2025-02-01,29,0.7817109132702891,-0.2850308263916666,False,-0.942321307311155,True
3446,2025-02-01,30,-0.8552051016974104,-0.2850308263916666,False,-1.7934502300438109,True
3446,2025-02-01,31,0.5998313560516558,-0.2850308263916666,False,1.7529202813422549,True
3446,2025-02-01,32,-0.1276868728228773,-0.2850308263916666,False,-0.2330472050339419,True
3446,2025-02-01,33,0.9635904704889223,-0.2850308263916666,False,0.33437207678782865,False
3446,2025-02-01,34,1.8729882565820888,-0.2850308263916666,False,-0.8004664868557124,False
3446,2025-02-01,35,-0.8552051016974104,-0.2850308263916666,False,-0.5167568459448272,True
3446,2025-02-01,36,-0.8552051016974104,-0.2850308263916666,False,-0.5167568459448272,True
3446,2025-02-01,37,-1.0370846589160436,3.0803933888352404,False,-1.2260309482220404,False
3446,2025-02-01,38,-1.0370846589160436,3.9217494426419672,True,0.7599365381541565,False
3446,2025-02-01,39,-0.1276868728228773,-0.2850308263916666,False,0.7599365381541565,True
3446,2025-02-01,40,-0.6733255444787771,-0.2850308263916666,False,1.8947751017976975,True
3446,2025-02-01,41,-0.8552051016974104,-0.2850308263916666,False,0.33437207678782865,True
3446,2025-02-01,42,-0.4914459872601439,-0.2850308263916666,False,-1.2260309482220404,True
3446,2025-02-01,43,-0.1276868728228773,-0.2850308263916666,False,-1.6515954095883683,True
3446,2025-02-01,44,0.4179517988330225,-0.2850308263916666,False,0.192517256332386,True
3446,2025-02-01,45,0.4179517988330225,-0.2850308263916666,False,1.6110654608868122,True
3446,2025-02-01,46,-1.0370846589160436,3.6412974247063916,False,1.6110654608868122,False
3446,2025-02-01,47,-0.4914459872601439,-0.2850308263916666,False,0.33437207678782865,True
3446,2025-02-01,48,-1.0370846589160436,2.7999413708996648,False,1.7529202813422549,False
3446,2025-02-01,49,-1.0370846589160436,3.360845406770816,False,-0.8004664868557124,False
3445,2025-01-29,1,-0.4914459872601439,-0.2850308263916666,False,-0.09119238457849926,True
3445,2025-01-29,2,-0.6733255444787771,-0.2850308263916666,False,-0.3749020254893845,True
3445,2025-01-29,3,-0.6733255444787771,-0.2850308263916666,False,-1.9353050504992535,True
3445,2025-01-29,4,0.4179517988330225,-0.2850308263916666,False,-0.2330472050339419,True
3445,2025-01-29,5,1.8729882565820888,-0.2850308263916666,False,1.0436461790650418,False
3445,2025-01-29,6,0.4179517988330225,-0.2850308263916666,False,-0.942321307311155,True
3445,2025-01-29,7,-0.8552051016974104,-0.2850308263916666,False,0.050662435876943364,True
3445,2025-01-29,8,-1.0370846589160436,1.397681281221787,False,0.7599365381541565,False
3445,2025-01-29,9,-1.0370846589160436,0.8367772453506357,False,0.6180817176987139,False
3445,2025-01-29,10,-0.3095664300415106,-0.2850308263916666,False,0.050662435876943364,True
3445,2025-01-29,11,0.7817109132702891,-0.2850308263916666,False,-0.6586116664002698,True
3445,2025-01-29,12,1.327349584926189,-0.2850308263916666,False,0.9017913586095991,False
3445,2025-01-29,13,2.054867813800722,-0.2850308263916666,False,1.1855009995204844,False
3445,2025-01-29,14,-1.0370846589160436,0.5563252274150602,False,1.6110654608868122,False
3445,2025-01-29,15,-0.8552051016974104,-0.2850308263916666,False,1.4692106404313696,True
3445,2025-01-29,16,-0.8552051016974104,-0.2850308263916666,False,0.050662435876943364,True
3445,2025-01-29,17,-0.8552051016974104,-0.2850308263916666,False,0.4762268972432713,True
3445,2025-01-29,18,-0.1276868728228773,-0.2850308263916666,False,-1.5097405891329256,True
3445,2025-01-29,19,1.1454700277075556,-0.2850308263916666,False,-0.5167568459448272,False
3445,2025-01-29,20,-0.1276868728228773,-0.2850308263916666,False,0.7599365381541565,True
3445,2025-01-29,21,-0.8552051016974104,-0.2850308263916666,False,-0.2330472050339419,True
3445,2025-01-29,22,-0.8552051016974104,-0.2850308263916666,False,-0.2330472050339419,True
3445,2025-01-29,23,0.05419268439575596,-0.2850308263916666,False,0.050662435876943364,True
3445,2025-01-29,24,0.4179517988330225,-0.2850308263916666,False,-1.5097405891329256,True
3445,2025-01-29,25,1.1454700277075556,-0.2850308263916666,False,-0.2330472050339419,False
3445,2025-01-29,26,-0.4914459872601439,-0.2850308263916666,False,0.6180817176987139,True
3445,2025-01-29,27,3.6917838287684215,-0.2850308263916666,False,0.9017913586095991,False
3445,2025-01-29,28,1.327349584926189,-0.2850308263916666,False,-0.5167568459448272,False
3445,2025-01-29,29,0.5998313560516558,-0.2850308263916666,False,-0.942321307311155,True
3445,2025-01-29,30,-1.0370846589160436,0.8367772453506357,False,-1.7934502300438109,False
3445,2025-01-29,31,0.4179517988330225,-0.2850308263916666,False,1.7529202813422549,True
3445,2025-01-29,32,-0.3095664300415106,-0.2850308263916666,False,-0.2330472050339419,True
3445,2025-01-29,33,0.7817109132702891,-0.2850308263916666,False,0.33437207678782865,True
3445,2025-01-29,34,1.6911086993634556,-0.2850308263916666,False,-0.8004664868557124,False
3445,2025-01-29,35,-1.0370846589160436,1.397681281221787,False,-0.5167568459448272,False
3445,2025-01-29,36,-1.0370846589160436,0.5563252274150602,False,-0.5167568459448272,False
3445,2025-01-29,37,0.9635904704889223,-0.2850308263916666,False,-1.367885768677483,False
3445,2025-01-29,38,1.5092291421448223,-0.2850308263916666,False,0.6180817176987139,False
3445,2025-01-29,39,-0.3095664300415106,-0.2850308263916666,False,0.7599365381541565,True
3445,2025-01-29,40,-0.8552051016974104,-0.2850308263916666,False,1.8947751017976975,True
3445,2025-01-29,41,-1.0370846589160436,0.5563252274150602,True,0.33437207678782865,False
3445,2025-01-29,42,-0.6733255444787771,-0.2850308263916666,False,-1.2260309482220404,True
3445,2025-01-29,43,-0.3095664300415106,-0.2850308263916666,False,-1.6515954095883683,True
3445,2025-01-29,44,0.23607224161438922,-0.2850308263916666,False,0.192517256332386,True
3445,2025-01-29,45,0.23607224161438922,-0.2850308263916666,False,1.6110654608868122,True
3445,2025-01-29,46,1.327349584926189,-0.2850308263916666,False,1.4692106404313696,False
3445,2025-01-29,47,-0.6733255444787771,-0.2850308263916666,False,0.33437207678782865,True
3445,2025-01-29,48,0.7817109132702891,-0.2850308263916666,False,1.6110654608868122,True
3445,2025-01-29,49,1.1454700277075556,-0.2850308263916666,False,-0.942321307311155,False
3444,2025-01-25,1,-0.6733255444787771,-0.2850308263916666,False,-0.09119238457849926,True
3444,2025-01-25,2,-0.8552051016974104,-0.2850308263916666,False,-0.3749020254893845,True
3444,2025-01-25,3,-0.8552051016974104,-0.2850308263916666,False,-1.9353050504992535,True
3444,2025-01-25,4,0.23607224161438922,-0.2850308263916666,False,-0.2330472050339419,True
3444,2025-01-25,5,1.6911086993634556,-0.2850308263916666,False,1.0436461790650418,False
3444,2025-01-25,6,0.23607224161438922,-0.2850308263916666,False,-0.942321307311155,True
3444,2025-01-25,7,-1.0370846589160436,1.1172292632862113,True,0.050662435876943364,False
3444,2025-01-25,8,-0.1276868728228773,-0.2850308263916666,False,0.6180817176987139,True
3444,2025-01-25,9,-0.4914459872601439,-0.2850308263916666,False,0.4762268972432713,True
3444,2025-01-25,10,-0.4914459872601439,-0.2850308263916666,False,0.050662435876943364,True
3444,2025-01-25,11,0.5998313560516558,-0.2850308263916666,False,-0.6586116664002698,True
3444,2025-01-25,12,1.1454700277075556,-0.2850308263916666,False,0.9017913586095991,False
3444,2025-01-25,13,1.8729882565820888,-0.2850308263916666,False,1.1855009995204844,False
3444,2025-01-25,14,-0.6733255444787771,-0.2850308263916666,False,1.4692106404313696,True
3444,2025-01-25,15,-1.0370846589160436,0.8367772453506357,False,1.4692106404313696,False
3444,2025-01-25,16,-1.0370846589160436,-0.004578808456091023,False,0.050662435876943364,False
3444,2025-01-25,17,-1.0370846589160436,1.6781332991573625,False,0.4762268972432713,False
3444,2025-01-25,18,-0.3095664300415106,-0.2850308263916666,False,-1.5097405891329256,True
3444,2025-01-25,19,0.9635904704889223,-0.2850308263916666,False,-0.5167568459448272,False
3444,2025-01-25,20,-0.3095664300415106,-0.2850308263916666,False,0.7599365381541565,True
3444,2025-01-25,21,-1.0370846589160436,0.8367772453506357,False,-0.2330472050339419,False
3444,2025-01-25,22,-1.0370846589160436,-0.004578808456091023,False,-0.2330472050339419,False
3444,2025-01-25,23,-0.1276868728228773,-0.2850308263916666,False,0.050662435876943364,True
3444,2025-01-25,24,0.23607224161438922,-0.2850308263916666,False,-1.5097405891329256,True
3444,2025-01-25,25,0.9635904704889223,-0.2850308263916666,False,-0.2330472050339419,False
3444,2025-01-25,26,-0.6733255444787771,-0.2850308263916666,False,0.6180817176987139,True
3444,2025-01-25,27,3.509904271549788,-0.2850308263916666,False,0.9017913586095991,False
3444,2025-01-25,28,1.1454700277075556,-0.2850308263916666,False,-0.5167568459448272,False
3444,2025-01-25,29,0.4179517988330225,-0.2850308263916666,False,-0.942321307311155,True
3444,2025-01-25,30,-0.4914459872601439,-0.2850308263916666,False,-1.9353050504992535,True
3444,2025-01-25,31,0.23607224161438922,-0.2850308263916666,False,1.7529202813422549,True
3444,2025-01-25,32,-0.4914459872601439,-0.2850308263916666,False,-0.2330472050339419,True
3444,2025-01-25,33,0.5998313560516558,-0.2850308263916666,False,0.33437207678782865,True
3444,2025-01-25,34,1.5092291421448223,-0.2850308263916666,False,-0.8004664868557124,False
3444,2025-01-25,35,-0.1276868728228773,-0.2850308263916666,False,-0.6586116664002698,True
3444,2025-01-25,36,-0.6733255444787771,-0.2850308263916666,False,-0.6586116664002698,True
3444,2025-01-25,37,0.7817109132702891,-0.2850308263916666,False,-1.367885768677483,True
3444,2025-01-25,38,1.327349584926189,-0.2850308263916666,False,0.6180817176987139,False
3444,2025-01-25,39,-0.4914459872601439,-0.2850308263916666,False,0.7599365381541565,True
3444,2025-01-25,40,-1.0370846589160436,-0.004578808456091023,False,1.8947751017976975,False
3444,2025-01-25,41,-0.6733255444787771,-0.2850308263916666,False,0.192517256332386,True
3444,2025-01-25,42,-0.8552051016974104,-0.2850308263916666,False,-1.2260309482220404,True
3444,2025-01-25,43,-0.4914459872601439,-0.2850308263916666,False,-1.6515954095883683,True
3444,2025-01-25,44,0.05419268439575596,-0.2850308263916666,False,0.192517256332386,True
3444,2025-01-25,45,0.05419268439575596,-0.2850308263916666,False,1.6110654608868122,True
3444,2025-01-25,46,1.1454700277075556,-0.2850308263916666,False,1.4692106404313696,False
3444,2025-01-25,47,-0.8552051016974104,-0.2850308263916666,False,0.33437207678782865,True
3444,2025-01-25,48,0.5998313560516558,-0.2850308263916666,False,1.6110654608868122,True
3444,2025-01-25,49,0.9635904704889223,-0.2850308263916666,False,-0.942321307311155,False
3443,2025-01-22,1,-0.8552051016974104,-0.2850308263916666,False,-0.09119238457849926,True
3443,2025-01-22,2,-1.0370846589160436,2.2390373350285135,False,-0.3749020254893845,False
3443,2025-01-22,3,-1.0370846589160436,6.165365586126573,False,-1.9353050504992535,False
3443,2025-01-22,4,0.05419268439575596,-0.2850308263916666,False,-0.2330472050339419,True
3443,2025-01-22,5,1.5092291421448223,-0.2850308263916666,False,1.0436461790650418,False
3443,2025-01-22,6,0.05419268439575596,-0.2850308263916666,False,-0.942321307311155,True
3443,2025-01-22,7,-0.3095664300415106,-0.2850308263916666,False,-0.09119238457849926,True
3443,2025-01-22,8,-0.3095664300415106,-0.2850308263916666,False,0.6180817176987139,True
3443,2025-01-22,9,-0.6733255444787771,-0.2850308263916666,False,0.4762268972432713,True
3443,2025-01-22,10,-0.6733255444787771,-0.2850308263916666,False,0.050662435876943364,True
3443,2025-01-22,11,0.4179517988330225,-0.2850308263916666,False,-0.6586116664002698,True
3443,2025-01-22,12,0.9635904704889223,-0.2850308263916666,False,0.9017913586095991,False
3443,2025-01-22,13,1.6911086993634556,-0.2850308263916666,False,1.1855009995204844,False
3443,2025-01-22,14,-0.8552051016974104,-0.2850308263916666,False,1.4692106404313696,True
3443,2025-01-22,15,-0.4914459872601439,-0.2850308263916666,False,1.327355819975927,True
3443,2025-01-22,16,-1.0370846589160436,0.8367772453506357,False,-0.09119238457849926,False
3443,2025-01-22,17,0.05419268439575596,-0.2850308263916666,False,0.33437207678782865,True
3443,2025-01-22,18,-0.4914459872601439,-0.2850308263916666,False,-1.5097405891329256,True
3443,2025-01-22,19,0.7817109132702891,-0.2850308263916666,False,-0.5167568459448272,True
3443,2025-01-22,20,-0.4914459872601439,-0.2850308263916666,False,0.7599365381541565,True
3443,2025-01-22,21,-0.4914459872601439,-0.2850308263916666,False,-0.3749020254893845,True
3443,2025-01-22,22,-1.0370846589160436,3.0803933888352404,True,-0.3749020254893845,False
3443,2025-01-22,23,-0.3095664300415106,-0.2850308263916666,False,0.050662435876943364,True
3443,2025-01-22,24,0.05419268439575596,-0.2850308263916666,False,-1.5097405891329256,True
3443,2025-01-22,25,0.7817109132702891,-0.2850308263916666,False,-0.2330472050339419,True
3443,2025-01-22,26,-0.8552051016974104,-0.2850308263916666,False,0.6180817176987139,True
3443,2025-01-22,27,3.328024714331155,-0.2850308263916666,False,0.9017913586095991,False
3443,2025-01-22,28,0.9635904704889223,-0.2850308263916666,False,-0.5167568459448272,False
3443,2025-01-22,29,0.23607224161438922,-0.2850308263916666,False,-0.942321307311155,True
3443,2025-01-22,30,-0.6733255444787771,-0.2850308263916666,False,-1.9353050504992535,True
3443,2025-01-22,31,0.05419268439575596,-0.2850308263916666,False,1.7529202813422549,True
3443,2025-01-22,32,-0.6733255444787771,-0.2850308263916666,False,-0.2330472050339419,True
3443,2025-01-22,33,0.4179517988330225,-0.2850308263916666,False,0.33437207678782865,True
3443,2025-01-22,34,1.327349584926189,-0.2850308263916666,False,-0.8004664868557124,False
3443,2025-01-22,35,-0.3095664300415106,-0.2850308263916666,False,-0.6586116664002698,True
3443,2025-01-22,36,-0.8552051016974104,-0.2850308263916666,False,-0.6586116664002698,True
3443,2025-01-22,37,0.5998313560516558,-0.2850308263916666,False,-1.367885768677483,True
3443,2025-01-22,38,1.1454700277075556,-0.2850308263916666,False,0.6180817176987139,False
3443,2025-01-22,39,-0.6733255444787771,-0.2850308263916666,False,0.7599365381541565,True
3443,2025-01-22,40,-1.0370846589160436,-0.004578808456091023,False,1.7529202813422549,False
3443,2025-01-22,41,-0.8552051016974104,-0.2850308263916666,False,0.192517256332386,True
3443,2025-01-22,42,-1.0370846589160436,0.5563252274150602,False,-1.2260309482220404,False
3443,2025-01-22,43,-0.6733255444787771,-0.2850308263916666,False,-1.6515954095883683,True
3443,2025-01-22,44,-0.1276868728228773,-0.2850308263916666,False,0.192517256332386,True
3443,2025-01-22,45,-0.1276868728228773,-0.2850308263916666,False,1.6110654608868122,True
3443,2025-01-22,46,0.9635904704889223,-0.2850308263916666,False,1.4692106404313696,False
3443,2025-01-22,47,-1.0370846589160436,-0.004578808456091023,False,0.33437207678782865,False
3443,2025-01-22,48,0.4179517988330225,-0.2850308263916666,False,1.6110654608868122,True
3443,2025-01-22,49,0.7817109132702891,-0.2850308263916666,False,-0.942321307311155,True
3442,2025-01-18,1,-1.0370846589160436,1.9585853170929381,False,-0.09119238457849926,False
3442,2025-01-18,2,0.4179517988330225,-0.2850308263916666,False,-0.5167568459448272,True
3442,2025-01-18,3,2.9642655998938885,-0.2850308263916666,False,-2.0771598709546963,False
3442,2025-01-18,4,-0.1276868728228773,-0.2850308263916666,False,-0.2330472050339419,True
3442,2025-01-18,5,1.327349584926189,-0.2850308263916666,False,1.0436461790650418,False
3442,2025-01-18,6,-0.1276868728228773,-0.2850308263916666,False,-0.942321307311155,True
3442,2025-01-18,7,-0.4914459872601439,-0.2850308263916666,False,-0.09119238457849926,True
3442,2025-01-18,8,-0.4914459872601439,-0.2850308263916666,False,0.6180817176987139,True
3442,2025-01-18,9,-0.8552051016974104,-0.2850308263916666,False,0.4762268972432713,True
3442,2025-01-18,10,-0.8552051016974104,-0.2850308263916666,False,0.050662435876943364,True
3442,2025-01-18,11,0.23607224161438922,-0.2850308263916666,False,-0.6586116664002698,True
3442,2025-01-18,12,0.7817109132702891,-0.2850308263916666,False,0.9017913586095991,True
3442,2025-01-18,13,1.5092291421448223,-0.2850308263916666,False,1.1855009995204844,False
3442,2025-01-18,14,-1.0370846589160436,1.6781332991573625,False,1.4692106404313696,False
3442,2025-01-18,15,-0.6733255444787771,-0.2850308263916666,False,1.327355819975927,True
3442,2025-01-18,16,-0.4914459872601439,-0.2850308263916666,False,-0.2330472050339419,True
3442,2025-01-18,17,-0.1276868728228773,-0.2850308263916666,False,0.33437207678782865,True
3442,2025-01-18,18,-0.6733255444787771,-0.2850308263916666,False,-1.5097405891329256,True
3442,2025-01-18,19,0.5998313560516558,-0.2850308263916666,False,-0.5167568459448272,True
3442,2025-01-18,20,-0.6733255444787771,-0.2850308263916666,False,0.7599365381541565,True
3442,2025-01-18,21,-0.6733255444787771,-0.2850308263916666,False,-0.3749020254893845,True
3442,2025-01-18,22,0.9635904704889223,-0.2850308263916666,False,-0.5167568459448272,False
3442,2025-01-18,23,-0.4914459872601439,-0.2850308263916666,False,0.050662435876943364,True
3442,2025-01-18,24,-0.1276868728228773,-0.2850308263916666,False,-1.5097405891329256,True
3442,2025-01-18,25,0.5998313560516558,-0.2850308263916666,False,-0.2330472050339419,True
3442,2025-01-18,26,-1.0370846589160436,0.8367772453506357,True,0.6180817176987139,False
3442,2025-01-18,27,3.146145157112522,-0.2850308263916666,False,0.9017913586095991,False
3442,2025-01-18,28,0.7817109132702891,-0.2850308263916666,False,-0.5167568459448272,True
3442,2025-01-18,29,0.05419268439575596,-0.2850308263916666,False,-0.942321307311155,True
3442,2025-01-18,30,-0.8552051016974104,-0.2850308263916666,False,-1.9353050504992535,True
3442,2025-01-18,31,-0.1276868728228773,-0.2850308263916666,False,1.7529202813422549,True
3442,2025-01-18,32,-0.8552051016974104,-0.2850308263916666,False,-0.2330472050339419,True
3442,2025-01-18,33,0.23607224161438922,-0.2850308263916666,False,0.33437207678782865,True
3442,2025-01-18,34,1.1454700277075556,-0.2850308263916666,False,-0.8004664868557124,False
3442,2025-01-18,35,-0.4914459872601439,-0.2850308263916666,False,-0.6586116664002698,True
3442,2025-01-18,36,-1.0370846589160436,2.519489352964089,False,-0.6586116664002698,False
3442,2025-01-18,37,0.4179517988330225,-0.2850308263916666,False,-1.367885768677483,True
3442,2025-01-18,38,0.9635904704889223,-0.2850308263916666,False,0.6180817176987139,False
3442,2025-01-18,39,-0.8552051016974104,-0.2850308263916666,False,0.7599365381541565,True
3442,2025-01-18,40,-1.0370846589160436,0.27587320947948457,False,1.6110654608868122,False
3442,2025-01-18,41,-1.0370846589160436,2.519489352964089,False,0.192517256332386,False
3442,2025-01-18,42,-0.6733255444787771,-0.2850308263916666,False,-1.367885768677483,True
3442,2025-01-18,43,-0.8552051016974104,-0.2850308263916666,False,-1.6515954095883683,True
3442,2025-01-18,44,-0.3095664300415106,-0.2850308263916666,False,0.192517256332386,True
3442,2025-01-18,45,-0.3095664300415106,-0.2850308263916666,False,1.6110654608868122,True
3442,2025-01-18,46,0.7817109132702891,-0.2850308263916666,False,1.4692106404313696,True
3442,2025-01-18,47,-1.0370846589160436,-0.004578808456091023,False,0.192517256332386,False
3442,2025-01-18,48,0.23607224161438922,-0.2850308263916666,False,1.6110654608868122,True
3442,2025-01-18,49,0.5998313560516558,-0.2850308263916666,False,-0.942321307311155,True
3441,2025-01-15,1,0.23607224161438922,-0.2850308263916666,False,-0.2330472050339419,True
3441,2025-01-15,2,0.23607224161438922,-0.2850308263916666,False,-0.5167568459448272,True
3441,2025-01-15,3,2.782386042675255,-0.2850308263916666,False,-2.0771598709546963,False
3441,2025-01-15,4,-0.3095664300415106,-0.2850308263916666,False,-0.2330472050339419,True
3441,2025-01-15,5,1.1454700277075556,-0.2850308263916666,False,1.0436461790650418,False
3441,2025-01-15,6,-0.3095664300415106,-0.2850308263916666,False,-0.942321307311155,True
3441,2025-01-15,7,-0.6733255444787771,-0.2850308263916666,False,-0.09119238457849926,True
3441,2025-01-15,8,-0.6733255444787771,-0.2850308263916666,False,0.6180817176987139,True
3441,2025-01-15,9,-1.0370846589160436,-0.004578808456091023,False,0.4762268972432713,False
3441,2025-01-15,10,-1.0370846589160436,1.1172292632862113,False,0.050662435876943364,False
3441,2025-01-15,11,0.05419268439575596,-0.2850308263916666,False,-0.6586116664002698,True
3441,2025-01-15,12,0.5998313560516558,-0.2850308263916666,False,0.9017913586095991,True
3441,2025-01-15,13,1.327349584926189,-0.2850308263916666,False,1.1855009995204844,False
3441,2025-01-15,14,0.05419268439575596,-0.2850308263916666,False,1.327355819975927,True
3441,2025-01-15,15,-0.8552051016974104,-0.2850308263916666,False,1.327355819975927,True
3441,2025-01-15,16,-0.6733255444787771,-0.2850308263916666,False,-0.2330472050339419,True
