Number,HitsLastMonth,MissStreak,MissStreak_RollingMean,MissStreak_RollingStd,MissStreak_RollingSum,ThompsonProb
26,2.0,0,2.3333333333333335,8.97634182970313,70.0,0.2692199153636918
27,10.0,0,10.3,15.438755533196098,309.0,0.19291613062835616
28,2.0,0,2.433333333333333,9.305850341302113,73.0,0.06459902211388822
29,3.0,0,3.3,10.590008303210578,99.0,0.25251755773726764
30,4.0,0,5.266666666666667,13.811372958127867,158.0,0.10041548071367726
31,6.0,0,4.533333333333333,9.669480367357526,136.0,0.2417654468571857
32,5.0,43,6.133333333333334,14.214449504382632,184.0,0.22548643822652026
33,4.0,0,3.6,9.485378948313212,108.0,0.16954849785656373
34,2.0,0,2.3666666666666667,9.345783977865075,71.0,0.08416913114305155
35,2.0,0,2.066666666666667,7.934791713726951,62.0,0.12310214459186385
36,4.0,43,5.533333333333333,14.359265501658726,166.0,0.22608615590704448
37,3.0,0,3.1,9.614464677478553,93.0,0.13085175038187785
38,3.0,0,4.066666666666666,12.409488397949795,122.0,0.1057805681008138
39,7.0,45,8.566666666666666,16.055256596137482,257.0,0.2316417834780792
40,3.0,0,3.533333333333333,10.861933952819005,106.0,0.08159026215210724
41,7.0,0,6.3,11.791727082417015,189.0,0.24171978183775977
42,1.0,0,1.0,5.477225575051662,30.0,0.02931656292026982
43,6.0,0,5.766666666666667,12.03066006539938,173.0,0.21161469682900969
44,6.0,0,7.3,14.976187996167509,219.0,0.17277076333113475
45,6.0,45,6.6,13.850432583808374,198.0,0.2582886537012091
46,4.0,0,3.6,9.75775553615934,108.0,0.21731276768688146
47,5.0,0,5.2,12.718165124652652,156.0,0.20613184617935493
48,7.0,0,7.0,13.29506001075795,210.0,0.24481850292634663
49,3.0,0,3.1666666666666665,9.864891887599326,95.0,0.14106602999057427
1,3.0,0,3.8333333333333335,11.902139284188783,115.0,0.03394114411267771
2,5.0,0,5.3,12.306852590717709,159.0,0.14954127460649316
3,4.0,0,3.7333333333333334,9.90274546861081,112.0,0.0773454786020732
4,3.0,0,3.466666666666667,10.944163405380886,104.0,0.08337704784277088
5,8.0,43,8.9,15.543820149100613,267.0,0.19432449409007968
6,2.0,51,2.7666666666666666,10.820425555189699,83.0,0.06322118290817655
7,5.0,0,6.7,15.376089812791628,201.0,0.0964588258538233
8,5.0,0,6.466666666666667,14.764200255869001,194.0,0.09264031552632751
9,4.0,0,4.633333333333334,12.229087239554868,139.0,0.10803408457690154
10,1.0,0,1.0666666666666667,5.842373946721772,32.0,0.11976609118546985
11,2.0,0,1.9333333333333333,7.399596136851373,58.0,0.1750058419118873
12,4.0,0,4.133333333333334,11.057010050839594,124.0,0.1749951837764568
13,0.0,0,0.0,0.0,0.0,0.05580508036808027
14,5.0,47,6.266666666666667,14.48645820289997,188.0,0.17533067736046962
15,6.0,0,6.4,13.410237982922624,192.0,0.15629076263051245
16,6.0,0,6.3,13.287666046583096,189.0,0.07686388022466321
17,7.0,0,7.4,13.867849198030326,222.0,0.14440217043165315
18,3.0,0,3.9,11.92606533953083,117.0,0.02914594552510703
19,3.0,0,3.1333333333333333,9.669480367357528,94.0,0.13450808054443564
20,6.0,0,6.466666666666667,13.604596924248227,194.0,0.18144308226371825
21,4.0,0,3.7333333333333334,9.705786874363907,112.0,0.12588704219051977
22,4.0,0,4.7,12.318055153254537,141.0,0.127536877888503
23,4.0,0,5.0,13.193519830478952,150.0,0.07791920044934583
24,4.0,0,5.366666666666666,14.208990192791696,161.0,0.07760577260014916
25,7.0,0,8.6,16.376181189301356,258.0,0.2277280770698084
26,2.0,0,2.3333333333333335,8.97634182970313,70.0,0.2705253081483629
27,9.0,0,9.566666666666666,15.386253007447767,287.0,0.20940823667423297
28,2.0,0,2.433333333333333,9.305850341302113,73.0,0.06355329611067546
29,2.0,0,2.6666666666666665,10.178860221178935,80.0,0.16243186877716345
30,5.0,49,6.9,15.905648530393654,207.0,0.13742505681354042
31,5.0,0,4.0,9.454063165900024,120.0,0.23098050633607078
32,5.0,0,6.133333333333334,14.214449504382632,184.0,0.27370851507866
33,4.0,0,3.6,9.485378948313212,108.0,0.1536485074738057
34,2.0,0,2.3666666666666667,9.345783977865075,71.0,0.17743231430431958
35,2.0,0,2.066666666666667,7.934791713726951,62.0,0.07553486836007052
36,5.0,43,6.966666666666667,15.855997088740933,209.0,0.25180726205650206
37,3.0,0,3.1,9.614464677478553,93.0,0.059266925276349795
38,4.0,47,5.633333333333334,14.644013330941132,169.0,0.10827060942345364
39,7.0,0,8.566666666666666,16.055256596137482,257.0,0.1552853166508259
40,3.0,0,3.533333333333333,10.861933952819005,106.0,0.16996025811223228
41,7.0,0,6.3,11.791727082417015,189.0,0.2083017296407381
42,1.0,0,1.0,5.477225575051662,30.0,0.06818484521908935
43,6.0,0,5.766666666666667,12.03066006539938,173.0,0.23896258579067275
44,7.0,44,8.766666666666667,16.329966812334742,263.0,0.3087185478086155
45,6.0,0,6.6,13.850432583808374,198.0,0.18085063334870047
46,4.0,0,3.6,9.75775553615934,108.0,0.18645996781174462
47,4.0,0,4.466666666666667,12.344853271661457,134.0,0.12323410256685924
48,7.0,0,7.0,13.29506001075795,210.0,0.30290831522186085
49,3.0,0,3.1666666666666665,9.864891887599326,95.0,0.23464579436960917
1,3.0,0,3.8333333333333335,11.902139284188783,115.0,0.05982915976455347
2,5.0,0,5.3,12.306852590717709,159.0,0.13113865881605039
3,3.0,0,3.033333333333333,9.367895775699463,91.0,0.11633844781919374
4,3.0,0,3.466666666666667,10.944163405380886,104.0,0.12054433809280023
5,8.0,0,8.9,15.543820149100613,267.0,0.20922506013987574
6,2.0,0,2.7666666666666666,10.820425555189699,83.0,0.10585186871974926
7,5.0,0,6.7,15.376089812791628,201.0,0.10242073898166762
8,5.0,0,6.466666666666667,14.764200255869001,194.0,0.15860484788290458
9,5.0,48,6.233333333333333,14.526274253164882,187.0,0.24183346194918567
10,1.0,0,1.0666666666666667,5.842373946721772,32.0,0.07469501826430208
11,2.0,0,1.9333333333333333,7.399596136851373,58.0,0.03935951916483751
12,4.0,0,4.133333333333334,11.057010050839594,124.0,0.1015296114757403
13,0.0,0,0.0,0.0,0.0,0.09042515022969626
14,5.0,0,6.266666666666667,14.48645820289997,188.0,0.14383131358988804
15,5.0,0,5.7,13.167750573746973,171.0,0.18063231360360743
16,5.0,0,5.533333333333333,12.950125371070227,166.0,0.1519952985883414
17,7.0,0,7.4,13.867849198030326,222.0,0.2014524931919453
18,3.0,0,3.9,11.92606533953083,117.0,0.036157924426906116
19,3.0,0,3.1333333333333333,9.669480367357528,94.0,0.025546069371666345
20,7.0,46,8.0,15.333083456234823,240.0,0.1723157113279129
21,4.0,0,3.7333333333333334,9.705786874363907,112.0,0.16283039975719166
22,4.0,0,4.7,12.318055153254537,141.0,0.15311017654986353
23,4.0,0,5.0,13.193519830478952,150.0,0.11972561918002939
24,4.0,0,5.366666666666666,14.208990192791696,161.0,0.10481181665054258
25,6.0,0,7.8,16.183005134165096,234.0,0.272697757278967
26,2.0,0,2.3333333333333335,8.97634182970313,70.0,0.1966441909885777
27,9.0,0,9.566666666666666,15.386253007447767,287.0,0.25173112053286045
28,2.0,0,2.433333333333333,9.305850341302113,73.0,0.04757664350338961
29,2.0,0,2.6666666666666665,10.178860221178935,80.0,0.2040110608411708
30,5.0,0,6.9,15.905648530393654,207.0,0.12103889537434684
31,5.0,0,4.0,9.454063165900024,120.0,0.23334160572834714
32,5.0,0,6.133333333333334,14.214449504382632,184.0,0.30898194408463425
33,3.0,0,2.933333333333333,8.982486152021853,88.0,0.12988354679333014
34,2.0,0,2.3666666666666667,9.345783977865075,71.0,0.09984165856256036
35,2.0,0,2.066666666666667,7.934791713726951,62.0,0.1135583940618755
36,5.0,0,6.966666666666667,15.855997088740933,209.0,0.33849736511099615
37,4.0,49,4.733333333333333,12.727741445317413,142.0,0.14599158195295434
38,4.0,0,5.633333333333334,14.644013330941132,169.0,0.14374235620386439
39,8.0,46,10.1,17.353028156690595,303.0,0.12107589317525633
40,4.0,49,5.166666666666667,13.640920520392974,155.0,0.10844704372530382
41,7.0,0,6.3,11.791727082417015,189.0,0.16625112079333154
42,1.0,0,1.0,5.477225575051662,30.0,0.03493059880032408
43,6.0,0,5.766666666666667,12.03066006539938,173.0,0.12417344116794905
44,7.0,0,8.766666666666667,16.329966812334742,263.0,0.290587230033067
45,5.0,0,5.866666666666666,13.58684285809528,176.0,0.1685110266582612
46,5.0,46,5.133333333333334,12.422819196205392,154.0,0.1303380286674895
47,3.0,0,3.7333333333333334,11.913288243873275,112.0,0.07173928905191455
48,8.0,41,8.366666666666667,14.594480140611815,251.0,0.41198097043138604
49,3.0,0,3.1666666666666665,9.864891887599326,95.0,0.21435090417974334
1,3.0,0,3.8333333333333335,11.902139284188783,115.0,0.1513929372169654
2,6.0,46,6.833333333333333,14.324041361275812,205.0,0.2315920371844391
3,3.0,0,3.033333333333333,9.367895775699463,91.0,0.22232542506675507
4,4.0,51,5.166666666666667,13.93849379220733,155.0,0.09044234798189509
5,8.0,0,8.9,15.543820149100613,267.0,0.20975400529852445
6,2.0,0,2.7666666666666666,10.820425555189699,83.0,0.12750360240837816
7,5.0,0,6.7,15.376089812791628,201.0,0.06076786796491653
8,5.0,0,6.466666666666667,14.764200255869001,194.0,0.2497469646109788
9,6.0,48,7.833333333333333,16.34558536484822,235.0,0.18828860089821686
10,2.0,52,2.8,10.974578775987023,84.0,0.06864600218519011
11,3.0,51,3.6333333333333333,11.604052007316486,109.0,0.09569048852153744
12,4.0,0,4.133333333333334,11.057010050839594,124.0,0.12062525341399787
13,0.0,0,0.0,0.0,0.0,0.05269712943357916
14,5.0,0,6.266666666666667,14.48645820289997,188.0,0.11856226767100479
15,5.0,0,5.7,13.167750573746973,171.0,0.16102761892702025
16,5.0,0,5.533333333333333,12.950125371070227,166.0,0.15979051569118782
17,7.0,0,7.4,13.867849198030326,222.0,0.11693212705847164
18,3.0,0,3.9,11.92606533953083,117.0,0.03354944638535219
19,4.0,50,4.8,12.885169234701443,144.0,0.10748254987823336
20,7.0,0,8.0,15.333083456234823,240.0,0.19958599318329467
21,4.0,0,3.7333333333333334,9.705786874363907,112.0,0.11532014641963248
22,4.0,0,4.7,12.318055153254537,141.0,0.10365394846069687
23,4.0,0,5.0,13.193519830478952,150.0,0.115197694055377
24,4.0,0,5.366666666666666,14.208990192791696,161.0,0.07968358167889471
25,5.0,0,7.0,15.946029664746192,210.0,0.082989238886863
26,2.0,0,2.3333333333333335,8.97634182970313,70.0,0.21019233993007025
27,8.0,0,8.8,15.266370523654837,264.0,0.27976279121878295
28,2.0,0,2.433333333333333,9.305850341302113,73.0,0.02878950666425793
29,2.0,0,2.6666666666666665,10.178860221178935,80.0,0.19024896515943673
30,5.0,0,6.9,15.905648530393654,207.0,0.14933336123108096
31,4.0,0,3.433333333333333,9.152664331647703,103.0,0.23974075086959704
32,5.0,0,6.133333333333334,14.214449504382632,184.0,0.15258957968283798
33,3.0,0,2.933333333333333,8.982486152021853,88.0,0.17767685396502889
34,2.0,0,2.3666666666666667,9.345783977865075,71.0,0.15766678184318011
35,3.0,50,3.7333333333333334,11.796940963315619,112.0,0.14635413081074683
36,5.0,0,6.966666666666667,15.855997088740933,209.0,0.267760701193031
37,4.0,0,4.733333333333333,12.727741445317413,142.0,0.14216071112531847
38,4.0,0,5.633333333333334,14.644013330941132,169.0,0.08984893026132312
39,8.0,0,10.1,17.353028156690595,303.0,0.12456557076458957
40,4.0,0,5.166666666666667,13.640920520392974,155.0,0.09843125251161722
41,6.0,0,5.6,11.50891708258397,168.0,0.15626143542150184
42,1.0,0,1.0,5.477225575051662,30.0,0.060721541571621046
43,6.0,0,5.766666666666667,12.03066006539938,173.0,0.1654129532743549
44,7.0,0,8.766666666666667,16.329966812334742,263.0,0.1790378666408903
45,5.0,0,5.866666666666666,13.58684285809528,176.0,0.17479768933711862
46,4.0,0,4.433333333333334,12.084995922083783,133.0,0.1984752169867852
47,2.0,0,3.0,11.416865926610809,90.0,0.18522861890419465
48,7.0,0,7.733333333333333,14.529241225016284,232.0,0.2441031363241284
49,3.0,0,3.1666666666666665,9.864891887599326,95.0,0.10626262135530937
1,4.0,52,5.566666666666666,14.766418876517813,167.0,0.13298842837613137
2,6.0,0,6.833333333333333,14.324041361275812,205.0,0.1544995627216301
3,3.0,0,3.033333333333333,9.367895775699463,91.0,0.12155352325859754
4,5.0,51,6.866666666666666,16.211390915103458,206.0,0.13007598963571237
5,7.0,0,8.133333333333333,15.390846660256875,244.0,0.16899433317019294
6,2.0,0,2.7666666666666666,10.820425555189699,83.0,0.1198963401868853
7,6.0,52,8.433333333333334,17.39338624470437,253.0,0.09966390720278669
8,5.0,0,6.466666666666667,14.764200255869001,194.0,0.13675234491483193
9,6.0,0,7.833333333333333,16.34558536484822,235.0,0.24400962248527733
10,2.0,0,2.8,10.974578775987023,84.0,0.076902860378491
11,3.0,0,3.6333333333333333,11.604052007316486,109.0,0.12134288459877639
12,3.0,0,3.3666666666666667,10.486389646398418,101.0,0.1445002937415709
13,0.0,0,0.0,0.0,0.0,0.061572602712929386
14,5.0,0,6.266666666666667,14.48645820289997,188.0,0.2501093476828904
15,5.0,0,5.7,13.167750573746973,171.0,0.11101964761891892
16,5.0,0,5.533333333333333,12.950125371070227,166.0,0.09780797327709845
17,6.0,0,6.566666666666666,13.52056755933111,197.0,0.19229299231674002
18,3.0,0,3.9,11.92606533953083,117.0,0.08868544067150844
19,4.0,0,4.8,12.885169234701443,144.0,0.12795922819154537
20,7.0,47,8.766666666666667,16.67681300350948,263.0,0.2217934559980454
21,3.0,0,2.8666666666666667,8.764085542844665,86.0,0.07229245333253707
22,4.0,0,4.7,12.318055153254537,141.0,0.12658852179499963
23,4.0,0,5.0,13.193519830478952,150.0,0.15576244303757106
24,4.0,0,5.366666666666666,14.208990192791696,161.0,0.1597934048604822
25,5.0,0,7.0,15.946029664746192,210.0,0.17465901413536075
26,2.0,0,2.3333333333333335,8.97634182970313,70.0,0.1817023857578706
27,8.0,45,9.533333333333333,16.454185786147473,286.0,0.33442127049660186
28,2.0,0,2.433333333333333,9.305850341302113,73.0,0.03273741700536847
29,2.0,0,2.6666666666666665,10.178860221178935,80.0,0.1822511942014064
30,5.0,0,6.9,15.905648530393654,207.0,0.12964367535919702
31,3.0,0,2.8666666666666667,8.80334314761799,86.0,0.2876917704716993
32,6.0,46,7.666666666666667,15.909947730322973,230.0,0.1776288412319924
33,3.0,0,2.933333333333333,8.982486152021853,88.0,0.18837792805526518
34,2.0,0,2.3666666666666667,9.345783977865075,71.0,0.09239112894519315
35,3.0,0,3.7333333333333334,11.796940963315619,112.0,0.16994732391448245
36,5.0,0,6.966666666666667,15.855997088740933,209.0,0.17232827679382517
37,4.0,0,4.733333333333333,12.727741445317413,142.0,0.1783885780406161
38,4.0,0,5.633333333333334,14.644013330941132,169.0,0.11321162258307864
39,8.0,0,10.1,17.353028156690595,303.0,0.14901562688835085
40,4.0,0,5.166666666666667,13.640920520392974,155.0,0.09241651152420778
41,6.0,0,5.6,11.50891708258397,168.0,0.18979266883464685
42,1.0,0,1.0,5.477225575051662,30.0,0.07324224992647022
43,6.0,0,5.766666666666667,12.03066006539938,173.0,0.22829740607557525
44,7.0,0,8.766666666666667,16.329966812334742,263.0,0.2105576410248514
45,5.0,0,5.866666666666666,13.58684285809528,176.0,0.1285596059811151
46,4.0,0,4.433333333333334,12.084995922083783,133.0,0.22436819608249992
47,3.0,50,4.666666666666667,14.259499757471625,140.0,0.10855704621518365
48,7.0,0,7.733333333333333,14.529241225016284,232.0,0.25276642092287166
49,3.0,0,3.1666666666666665,9.864891887599326,95.0,0.07302737052121266
1,4.0,0,5.566666666666666,14.766418876517813,167.0,0.09016317555945934
2,6.0,0,6.833333333333333,14.324041361275812,205.0,0.16597388592610635
3,3.0,0,3.033333333333333,9.367895775699463,91.0,0.21628022905794567
4,5.0,0,6.866666666666666,16.211390915103458,206.0,0.12488639780301236
5,6.0,0,7.366666666666666,15.196377366249866,221.0,0.24039074400889068
6,2.0,0,2.7666666666666666,10.820425555189699,83.0,0.04376093933315492
7,6.0,0,8.433333333333334,17.39338624470437,253.0,0.07744169559333844
8,5.0,0,6.466666666666667,14.764200255869001,194.0,0.14291955904178633
9,6.0,0,7.833333333333333,16.34558536484822,235.0,0.17849547908021993
10,2.0,0,2.8,10.974578775987023,84.0,0.08656216306458954
11,3.0,0,3.6333333333333333,11.604052007316486,109.0,0.11368472681804696
12,4.0,50,5.033333333333333,13.479187874168325,151.0,0.1862927533133879
13,0.0,0,0.0,0.0,0.0,0.1025900133291784
14,5.0,0,6.266666666666667,14.48645820289997,188.0,0.17123476540259444
15,5.0,0,5.7,13.167750573746973,171.0,0.2534015177470329
16,5.0,0,5.533333333333333,12.950125371070227,166.0,0.2132020530765277
17,6.0,0,6.566666666666666,13.52056755933111,197.0,0.14510386697944797
18,3.0,0,3.9,11.92606533953083,117.0,0.07931724359104325
19,4.0,0,4.8,12.885169234701443,144.0,0.10706679984661582
20,7.0,0,8.766666666666667,16.67681300350948,263.0,0.22960385888613763
21,4.0,53,4.633333333333334,12.647702076507494,139.0,0.057349468379916946
22,4.0,0,4.7,12.318055153254537,141.0,0.09876121840773684
23,4.0,0,5.0,13.193519830478952,150.0,0.06404265809367646
24,3.0,0,4.466666666666667,13.63497868271751,134.0,0.10005414740045479
25,5.0,0,7.0,15.946029664746192,210.0,0.11350983277429358
26,2.0,0,2.3333333333333335,8.97634182970313,70.0,0.17896878685271178
27,8.0,0,9.533333333333333,16.454185786147473,286.0,0.17244844617134952
28,2.0,0,2.433333333333333,9.305850341302113,73.0,0.07921472241862428
29,3.0,50,4.333333333333333,13.332183858497514,130.0,0.13751787942859767
30,5.0,0,6.9,15.905648530393654,207.0,0.17597761703221626
31,4.0,44,4.333333333333333,11.547005383792515,130.0,0.2232569792833635
32,7.0,46,9.2,17.30138523455514,276.0,0.45759625037059337
33,3.0,0,2.933333333333333,8.982486152021853,88.0,0.18493487682761692
34,2.0,0,2.3666666666666667,9.345783977865075,71.0,0.056156995971447396
35,4.0,51,5.433333333333334,14.585499018175396,163.0,0.07843793647309572
36,5.0,0,6.966666666666667,15.855997088740933,209.0,0.20517635440063492
37,3.0,0,3.9,12.160847293529827,117.0,0.10628330101100343
38,4.0,0,5.633333333333334,14.644013330941132,169.0,0.09163809850276565
39,8.0,0,10.1,17.353028156690595,303.0,0.16646836446824878
40,4.0,0,5.166666666666667,13.640920520392974,155.0,0.15054933144088609
41,5.0,0,4.866666666666666,11.122308534042597,146.0,0.270197262453393
42,1.0,0,1.0,5.477225575051662,30.0,0.04035161489647216
43,5.0,0,5.066666666666666,11.720695911236591,152.0,0.30678840790195017
44,7.0,0,8.766666666666667,16.329966812334742,263.0,0.1743296128762573
45,5.0,0,5.866666666666666,13.58684285809528,176.0,0.24582023532957922
46,3.0,0,3.7,11.641631595566688,111.0,0.1760108916394048
47,3.0,0,4.666666666666667,14.259499757471625,140.0,0.1217494471696942
48,7.0,0,7.733333333333333,14.529241225016284,232.0,0.31186289942266404
49,3.0,50,4.066666666666666,12.591549802815443,122.0,0.20474120253282185
1,4.0,0,5.566666666666666,14.766418876517813,167.0,0.05792657440427286
2,5.0,0,6.033333333333333,13.998727364160356,181.0,0.09989495628656167
3,2.0,0,2.2333333333333334,8.500236643088577,67.0,0.12577200371264272
4,5.0,0,6.866666666666666,16.211390915103458,206.0,0.10082896020864321
5,6.0,0,7.366666666666666,15.196377366249866,221.0,0.18731058530774816
6,2.0,0,2.7666666666666666,10.820425555189699,83.0,0.1082128095613621
7,7.0,53,10.2,19.113815187829005,306.0,0.08467721109671918
8,5.0,0,6.466666666666667,14.764200255869001,194.0,0.1507482210810595
9,6.0,0,7.833333333333333,16.34558536484822,235.0,0.27824444647192587
10,2.0,0,2.8,10.974578775987023,84.0,0.08004643734726903
11,2.0,0,2.7666666666666666,10.820425555189699,83.0,0.05614168174371571
12,4.0,0,5.033333333333333,13.479187874168325,151.0,0.16123646030021208
13,0.0,0,0.0,0.0,0.0,0.15783999352691974
14,5.0,0,6.266666666666667,14.48645820289997,188.0,0.13533158767496414
15,5.0,0,5.7,13.167750573746973,171.0,0.15551237233941514
16,4.0,0,4.666666666666667,12.3911351330319,140.0,0.1634292365821921
17,7.0,50,8.233333333333333,15.604339213784433,247.0,0.2370199580066269
18,3.0,0,3.9,11.92606533953083,117.0,0.11478371176417719
19,3.0,0,3.933333333333333,12.269764726219556,118.0,0.25213229716077534
20,7.0,0,8.766666666666667,16.67681300350948,263.0,0.22097883071118146
21,4.0,53,5.5,14.919901081302855,165.0,0.0993846092904497
22,4.0,0,4.7,12.318055153254537,141.0,0.10908802260924172
23,4.0,0,5.0,13.193519830478952,150.0,0.12076656541475156
24,4.0,54,6.266666666666667,16.324158812004377,188.0,0.1209885952210684
25,5.0,0,7.0,15.946029664746192,210.0,0.2155935530465116
26,2.0,0,2.3333333333333335,8.97634182970313,70.0,0.21897626236343945
27,8.0,0,9.533333333333333,16.454185786147473,286.0,0.2143482588224882
28,3.0,56,4.3,13.480893247801523,129.0,0.019160239056920894
29,3.0,0,4.333333333333333,13.332183858497514,130.0,0.2252287192676072
30,5.0,0,6.9,15.905648530393654,207.0,0.11087908770814409
31,4.0,0,4.333333333333333,11.547005383792515,130.0,0.2824605350924257
32,7.0,0,9.2,17.30138523455514,276.0,0.3910683975567881
33,3.0,0,2.933333333333333,8.982486152021853,88.0,0.08930197839742805
34,2.0,0,2.3666666666666667,9.345783977865075,71.0,0.08573145977297338
35,4.0,0,5.433333333333334,14.585499018175396,163.0,0.18868568378358053
36,5.0,0,6.966666666666667,15.855997088740933,209.0,0.16094716139162876
37,3.0,0,3.9,12.160847293529827,117.0,0.06643885423710783
38,4.0,0,5.633333333333334,14.644013330941132,169.0,0.12824549447675607
39,8.0,0,10.1,17.353028156690595,303.0,0.1749655529045986
40,5.0,52,6.9,16.05239266728881,207.0,0.15544871061517138
41,5.0,0,4.866666666666666,11.122308534042597,146.0,0.0929138619968771
42,2.0,56,2.8666666666666667,11.431153238751376,86.0,0.02523859698964619
43,5.0,0,5.066666666666666,11.720695911236591,152.0,0.2198243921686171
44,7.0,0,8.766666666666667,16.329966812334742,263.0,0.16453963862363866
45,5.0,0,5.866666666666666,13.58684285809528,176.0,0.13142603158940144
46,3.0,0,3.7,11.641631595566688,111.0,0.22710354682904377
47,3.0,0,4.666666666666667,14.259499757471625,140.0,0.10661467844222901
48,6.0,0,7.033333333333333,14.373067086438592,211.0,0.23269153012075627
49,3.0,0,4.066666666666666,12.591549802815443,122.0,0.19650967412423626
1,4.0,0,5.566666666666666,14.766418876517813,167.0,0.10639645119565491
2,5.0,0,6.033333333333333,13.998727364160356,181.0,0.11776827807320887
3,2.0,0,2.2333333333333334,8.500236643088577,67.0,0.17194631713732308
4,4.0,0,5.933333333333334,15.752248516746217,178.0,0.07228841378312938
5,6.0,0,7.366666666666666,15.196377366249866,221.0,0.18638741455787206
6,3.0,56,4.633333333333334,14.523425389950928,139.0,0.12681373826497933
7,8.0,53,11.966666666666667,20.53505553309088,359.0,0.10854504765675163
8,5.0,0,6.466666666666667,14.764200255869001,194.0,0.18789702217362797
9,6.0,0,7.833333333333333,16.34558536484822,235.0,0.22192046965926446
10,2.0,0,2.8,10.974578775987023,84.0,0.11770588320267843
11,2.0,0,2.7666666666666666,10.820425555189699,83.0,0.09271769178184756
12,5.0,51,6.733333333333333,15.833036899826398,202.0,0.13255786784044546
13,0.0,0,0.0,0.0,0.0,0.12136483456612636
14,5.0,0,6.266666666666667,14.48645820289997,188.0,0.1512589898289702
15,6.0,50,7.366666666666666,15.397006725073352,221.0,0.18025091633967888
16,3.0,0,3.8,11.739705688609593,114.0,0.14305989610309547
17,6.0,0,7.333333333333333,15.259442149457616,220.0,0.1966903907627498
18,3.0,0,3.9,11.92606533953083,117.0,0.041968235381044924
19,3.0,0,3.933333333333333,12.269764726219556,118.0,0.16306621747897393
20,6.0,0,7.9,16.424015217420767,237.0,0.11862634061898421
21,4.0,0,5.5,14.919901081302855,165.0,0.11404170806375594
22,3.0,0,3.8,11.597859493354202,114.0,0.14575362151252433
23,4.0,0,5.0,13.193519830478952,150.0,0.15840656068792802
24,4.0,0,6.266666666666667,16.324158812004377,188.0,0.0551498327662884
25,6.0,52,8.733333333333333,17.86912832587076,262.0,0.17803519875529267
26,2.0,0,2.3333333333333335,8.97634182970313,70.0,0.14189488286281374
27,7.0,0,8.7,16.27596069520089,261.0,0.2090516314177531
28,3.0,0,4.3,13.480893247801523,129.0,0.07177233954284164
29,3.0,0,4.333333333333333,13.332183858497514,130.0,0.16933813806716283
30,5.0,0,6.9,15.905648530393654,207.0,0.17808725903080636
31,4.0,0,4.333333333333333,11.547005383792515,130.0,0.24134263164447967
32,8.0,47,10.766666666666667,18.52432386654486,323.0,0.2606922359283125
33,3.0,0,2.933333333333333,8.982486152021853,88.0,0.13455257490530476
34,1.0,0,1.5,8.215838362577491,45.0,0.10496014586545098
35,4.0,0,5.433333333333334,14.585499018175396,163.0,0.16022194888002877
36,5.0,0,6.966666666666667,15.855997088740933,209.0,0.2622923531160635
37,3.0,0,3.9,12.160847293529827,117.0,0.10945968099878893
38,4.0,0,5.633333333333334,14.644013330941132,169.0,0.08292942107287261
39,8.0,0,10.1,17.353028156690595,303.0,0.14306922769775218
40,6.0,52,8.633333333333333,17.97408735073784,259.0,0.1900299066001097
41,5.0,0,4.866666666666666,11.122308534042597,146.0,0.2150358771606699
42,2.0,0,2.8666666666666667,11.431153238751376,86.0,0.08485138399865216
43,5.0,0,5.066666666666666,11.720695911236591,152.0,0.2026930488601954
44,7.0,0,8.766666666666667,16.329966812334742,263.0,0.24104831959370324
45,5.0,0,5.866666666666666,13.58684285809528,176.0,0.13834786162837578
46,3.0,0,3.7,11.641631595566688,111.0,0.158629403178525
47,3.0,0,4.666666666666667,14.259499757471625,140.0,0.1499546874653968
48,6.0,0,7.033333333333333,14.373067086438592,211.0,0.2062597233785628
49,3.0,0,4.066666666666666,12.591549802815443,122.0,0.14731518449224776
1,4.0,0,5.566666666666666,14.766418876517813,167.0,0.13674035319544534
2,5.0,50,6.866666666666666,15.795532614467694,206.0,0.16691502929084692
3,2.0,0,2.2333333333333334,8.500236643088577,67.0,0.12264004983357671
4,4.0,0,5.933333333333334,15.752248516746217,178.0,0.14580444745468116
5,6.0,0,7.366666666666666,15.196377366249866,221.0,0.16528597948647486
6,3.0,0,4.633333333333334,14.523425389950928,139.0,0.09145896726175068
7,7.0,0,10.933333333333334,20.3231366933717,328.0,0.15234133384914408
8,5.0,0,6.466666666666667,14.764200255869001,194.0,0.14962530864949114
9,6.0,0,7.833333333333333,16.34558536484822,235.0,0.1682174652855788
10,2.0,0,2.8,10.974578775987023,84.0,0.07056545449107077
11,2.0,0,2.7666666666666666,10.820425555189699,83.0,0.12749105023519652
12,4.0,0,5.866666666666666,15.448989105045548,176.0,0.13671650257832793
13,0.0,0,0.0,0.0,0.0,0.040644339595071
14,5.0,0,6.266666666666667,14.48645820289997,188.0,0.15247118587221936
15,6.0,0,7.366666666666666,15.397006725073352,221.0,0.22351869099041705
16,3.0,0,3.8,11.739705688609593,114.0,0.14866569819104236
17,5.0,0,6.433333333333334,14.850248653051949,193.0,0.11073423818606376
18,3.0,0,3.9,11.92606533953083,117.0,0.039549643484237784
19,3.0,0,3.933333333333333,12.269764726219556,118.0,0.11028354068109741
20,5.0,0,7.033333333333333,16.119132631181156,211.0,0.15149091237437073
21,3.0,0,4.566666666666666,14.32789257871256,137.0,0.17581046163088832
22,3.0,0,3.8,11.597859493354202,114.0,0.12861784777237678
