DrawNumber,drawDate,Number,Distance,NumberofDrawsWhenHit,IsBonusNumber,TotalHits,IsHot_True
3438,2025-01-04,10,-0.6771032700068098,-0.2831759519053478,False,-0.08111812301324342,True
3439,2025-01-08,10,-0.493007991293491,-0.2831759519053478,False,-0.08111812301324342,True
3440,2025-01-11,10,-0.3089127125801722,-0.2831759519053478,False,-0.08111812301324342,True
3441,2025-01-15,10,-1.0452938274334473,1.1013095779201332,False,0.06083859225993307,False
3442,2025-01-18,10,-0.8611985487201286,-0.2831759519053478,False,0.06083859225993307,True
3443,2025-01-22,10,-0.6771032700068098,-0.2831759519053478,False,0.06083859225993307,True
3444,2025-01-25,10,-0.493007991293491,-0.2831759519053478,False,0.06083859225993307,True
3445,2025-01-29,10,-0.3089127125801722,-0.2831759519053478,False,0.06083859225993307,True
3446,2025-02-01,10,-1.0452938274334473,1.1013095779201332,False,0.20279530753310956,False
3438,2025-01-04,11,-0.493007991293491,-0.2831759519053478,False,-0.6489449841059494,True
3439,2025-01-08,11,-0.3089127125801722,-0.2831759519053478,False,-0.6489449841059494,True
3440,2025-01-11,11,-0.1248174338668534,-0.2831759519053478,False,-0.6489449841059494,True
3441,2025-01-15,11,0.059277844846465394,-0.2831759519053478,False,-0.6489449841059494,True
3442,2025-01-18,11,0.2433731235597842,-0.2831759519053478,False,-0.6489449841059494,True
3443,2025-01-22,11,0.42746840227310295,-0.2831759519053478,False,-0.6489449841059494,True
3444,2025-01-25,11,0.6115636809864218,-0.2831759519053478,False,-0.6489449841059494,True
3445,2025-01-29,11,0.7956589596997405,-0.2831759519053478,False,-0.6489449841059494,True
3446,2025-02-01,11,0.9797542384130593,-0.2831759519053478,False,-0.6489449841059494,False
3438,2025-01-04,12,0.059277844846465394,-0.2831759519053478,False,0.912578883898992,True
3439,2025-01-08,12,0.2433731235597842,-0.2831759519053478,False,0.912578883898992,True
3440,2025-01-11,12,0.42746840227310295,-0.2831759519053478,False,0.912578883898992,True
3441,2025-01-15,12,0.6115636809864218,-0.2831759519053478,False,0.912578883898992,True
3442,2025-01-18,12,0.7956589596997405,-0.2831759519053478,False,0.912578883898992,True
3443,2025-01-22,12,0.9797542384130593,-0.2831759519053478,False,0.912578883898992,False
3444,2025-01-25,12,1.163849517126378,-0.2831759519053478,False,0.912578883898992,False
3445,2025-01-29,12,1.3479447958396968,-0.2831759519053478,False,0.912578883898992,False
3446,2025-02-01,12,1.5320400745530158,-0.2831759519053478,False,0.912578883898992,False
3438,2025-01-04,13,0.7956589596997405,-0.2831759519053478,False,1.196492314445345,True
3439,2025-01-08,13,0.9797542384130593,-0.2831759519053478,False,1.196492314445345,False
3440,2025-01-11,13,1.163849517126378,-0.2831759519053478,False,1.196492314445345,False
3441,2025-01-15,13,1.3479447958396968,-0.2831759519053478,False,1.196492314445345,False
3442,2025-01-18,13,1.5320400745530158,-0.2831759519053478,False,1.196492314445345,False
3443,2025-01-22,13,1.7161353532663346,-0.2831759519053478,False,1.196492314445345,False
3444,2025-01-25,13,1.9002306319796534,-0.2831759519053478,False,1.196492314445345,False
3445,2025-01-29,13,2.084325910692972,-0.2831759519053478,False,1.196492314445345,False
3446,2025-02-01,13,2.268421189406291,-0.2831759519053478,False,1.196492314445345,False
3438,2025-01-04,14,-0.493007991293491,-0.2831759519053478,False,1.3384490297185214,True
3439,2025-01-08,14,-0.3089127125801722,-0.2831759519053478,False,1.3384490297185214,True
3440,2025-01-11,14,-0.1248174338668534,-0.2831759519053478,False,1.3384490297185214,True
3441,2025-01-15,14,0.059277844846465394,-0.2831759519053478,False,1.3384490297185214,True
3442,2025-01-18,14,-1.0452938274334473,1.6551037898503254,False,1.480405744991698,False
3443,2025-01-22,14,-0.8611985487201286,-0.2831759519053478,False,1.480405744991698,True
3444,2025-01-25,14,-0.6771032700068098,-0.2831759519053478,False,1.480405744991698,True
3445,2025-01-29,14,-1.0452938274334473,0.5475153659899408,False,1.6223624602648745,False
3446,2025-02-01,14,-0.8611985487201286,-0.2831759519053478,False,1.6223624602648745,True
3438,2025-01-04,15,3.3729928616862033,-0.2831759519053478,False,1.196492314445345,False
3439,2025-01-08,15,3.557088140399522,-0.2831759519053478,False,1.196492314445345,False
3440,2025-01-11,15,-1.0452938274334473,6.916148803187154,False,1.3384490297185214,False
3441,2025-01-15,15,-0.8611985487201286,-0.2831759519053478,False,1.3384490297185214,True
3442,2025-01-18,15,-0.6771032700068098,-0.2831759519053478,False,1.3384490297185214,True
3443,2025-01-22,15,-0.493007991293491,-0.2831759519053478,False,1.3384490297185214,True
3444,2025-01-25,15,-1.0452938274334473,0.8244124719550369,False,1.480405744991698,False
3445,2025-01-29,15,-0.8611985487201286,-0.2831759519053478,False,1.480405744991698,True
3446,2025-02-01,15,-0.6771032700068098,-0.2831759519053478,False,1.480405744991698,True
3438,2025-01-04,16,-0.3089127125801722,-0.2831759519053478,False,-0.36503155355959643,True
3439,2025-01-08,16,-1.0452938274334473,1.1013095779201332,False,-0.2230748382864199,False
3440,2025-01-11,16,-0.8611985487201286,-0.2831759519053478,False,-0.2230748382864199,True
3441,2025-01-15,16,-0.6771032700068098,-0.2831759519053478,False,-0.2230748382864199,True
3442,2025-01-18,16,-0.493007991293491,-0.2831759519053478,False,-0.2230748382864199,True
3443,2025-01-22,16,-1.0452938274334473,0.8244124719550369,False,-0.08111812301324342,False
3444,2025-01-25,16,-1.0452938274334473,-0.0062788459402516004,False,0.06083859225993307,False
3445,2025-01-29,16,-0.8611985487201286,-0.2831759519053478,False,0.06083859225993307,True
3446,2025-02-01,16,-0.6771032700068098,-0.2831759519053478,False,0.06083859225993307,True
3438,2025-01-04,17,-0.8611985487201286,-0.2831759519053478,False,0.3447520228062861,True
3439,2025-01-08,17,-0.6771032700068098,-0.2831759519053478,False,0.3447520228062861,True
3440,2025-01-11,17,-0.493007991293491,-0.2831759519053478,False,0.3447520228062861,True
3441,2025-01-15,17,-0.3089127125801722,-0.2831759519053478,False,0.3447520228062861,True
3442,2025-01-18,17,-0.1248174338668534,-0.2831759519053478,False,0.3447520228062861,True
3443,2025-01-22,17,0.059277844846465394,-0.2831759519053478,False,0.3447520228062861,True
3444,2025-01-25,17,-1.0452938274334473,1.6551037898503254,False,0.4867087380794626,False
3445,2025-01-29,17,-0.8611985487201286,-0.2831759519053478,False,0.4867087380794626,True
3446,2025-02-01,17,-0.6771032700068098,-0.2831759519053478,False,0.4867087380794626,True
3438,2025-01-04,18,1.3479447958396968,-0.2831759519053478,False,-1.6426419910181849,False
3439,2025-01-08,18,1.5320400745530158,-0.2831759519053478,False,-1.6426419910181849,False
3440,2025-01-11,18,-1.0452938274334473,3.8702806375710948,False,-1.5006852757450084,False
3441,2025-01-15,18,-0.8611985487201286,-0.2831759519053478,False,-1.5006852757450084,True
3442,2025-01-18,18,-0.6771032700068098,-0.2831759519053478,False,-1.5006852757450084,True
3443,2025-01-22,18,-0.493007991293491,-0.2831759519053478,False,-1.5006852757450084,True
3444,2025-01-25,18,-0.3089127125801722,-0.2831759519053478,False,-1.5006852757450084,True
3445,2025-01-29,18,-0.1248174338668534,-0.2831759519053478,False,-1.5006852757450084,True
3446,2025-02-01,18,0.059277844846465394,-0.2831759519053478,False,-1.5006852757450084,True
3438,2025-01-04,19,-0.1248174338668534,-0.2831759519053478,False,-0.5069882688327729,True
3439,2025-01-08,19,0.059277844846465394,-0.2831759519053478,False,-0.5069882688327729,True
3440,2025-01-11,19,0.2433731235597842,-0.2831759519053478,False,-0.5069882688327729,True
3441,2025-01-15,19,0.42746840227310295,-0.2831759519053478,False,-0.5069882688327729,True
3442,2025-01-18,19,0.6115636809864218,-0.2831759519053478,False,-0.5069882688327729,True
3443,2025-01-22,19,0.7956589596997405,-0.2831759519053478,False,-0.5069882688327729,True
3444,2025-01-25,19,0.9797542384130593,-0.2831759519053478,False,-0.5069882688327729,False
3445,2025-01-29,19,1.163849517126378,-0.2831759519053478,False,-0.5069882688327729,False
3446,2025-02-01,19,1.3479447958396968,-0.2831759519053478,False,-0.5069882688327729,False
3438,2025-01-04,20,-1.0452938274334473,0.27061826002484457,False,0.628665453352639,False
3439,2025-01-08,20,-0.8611985487201286,-0.2831759519053478,False,0.628665453352639,True
3440,2025-01-11,20,-1.0452938274334473,0.27061826002484457,False,0.7706221686258156,False
3441,2025-01-15,20,-0.8611985487201286,-0.2831759519053478,False,0.7706221686258156,True
3442,2025-01-18,20,-0.6771032700068098,-0.2831759519053478,False,0.7706221686258156,True
3443,2025-01-22,20,-0.493007991293491,-0.2831759519053478,False,0.7706221686258156,True
3444,2025-01-25,20,-0.3089127125801722,-0.2831759519053478,False,0.7706221686258156,True
3445,2025-01-29,20,-0.1248174338668534,-0.2831759519053478,False,0.7706221686258156,True
3446,2025-02-01,20,0.059277844846465394,-0.2831759519053478,False,0.7706221686258156,True
3438,2025-01-04,21,-0.8611985487201286,-0.2831759519053478,False,-0.5069882688327729,True
3439,2025-01-08,21,-0.6771032700068098,-0.2831759519053478,False,-0.5069882688327729,True
3440,2025-01-11,21,-1.0452938274334473,0.5475153659899408,False,-0.36503155355959643,False
3441,2025-01-15,21,-0.8611985487201286,-0.2831759519053478,False,-0.36503155355959643,True
3442,2025-01-18,21,-0.6771032700068098,-0.2831759519053478,False,-0.36503155355959643,True
3443,2025-01-22,21,-0.493007991293491,-0.2831759519053478,False,-0.36503155355959643,True
3444,2025-01-25,21,-1.0452938274334473,0.8244124719550369,False,-0.2230748382864199,False
3445,2025-01-29,21,-0.8611985487201286,-0.2831759519053478,False,-0.2230748382864199,True
3446,2025-02-01,21,-0.6771032700068098,-0.2831759519053478,False,-0.2230748382864199,True
3438,2025-01-04,22,0.2433731235597842,-0.2831759519053478,False,-0.5069882688327729,True
3439,2025-01-08,22,0.42746840227310295,-0.2831759519053478,False,-0.5069882688327729,True
3440,2025-01-11,22,0.6115636809864218,-0.2831759519053478,False,-0.5069882688327729,True
3441,2025-01-15,22,0.7956589596997405,-0.2831759519053478,False,-0.5069882688327729,True
3442,2025-01-18,22,0.9797542384130593,-0.2831759519053478,False,-0.5069882688327729,False
3443,2025-01-22,22,-1.0452938274334473,3.039589319675806,True,-0.36503155355959643,False
3444,2025-01-25,22,-1.0452938274334473,-0.0062788459402516004,False,-0.2230748382864199,False
3445,2025-01-29,22,-0.8611985487201286,-0.2831759519053478,False,-0.2230748382864199,True
3446,2025-02-01,22,-0.6771032700068098,-0.2831759519053478,False,-0.2230748382864199,True
3438,2025-01-04,23,-0.8611985487201286,-0.2831759519053478,False,-0.08111812301324342,True
3439,2025-01-08,23,-1.0452938274334473,0.27061826002484457,False,0.06083859225993307,False
3440,2025-01-11,23,-0.8611985487201286,-0.2831759519053478,False,0.06083859225993307,True
3441,2025-01-15,23,-0.6771032700068098,-0.2831759519053478,False,0.06083859225993307,True
3442,2025-01-18,23,-0.493007991293491,-0.2831759519053478,False,0.06083859225993307,True
3443,2025-01-22,23,-0.3089127125801722,-0.2831759519053478,False,0.06083859225993307,True
3444,2025-01-25,23,-0.1248174338668534,-0.2831759519053478,False,0.06083859225993307,True
3445,2025-01-29,23,0.059277844846465394,-0.2831759519053478,False,0.06083859225993307,True
3446,2025-02-01,23,0.2433731235597842,-0.2831759519053478,False,0.06083859225993307,True
3438,2025-01-04,24,-0.8611985487201286,-0.2831759519053478,False,-1.5006852757450084,True
3439,2025-01-08,24,-0.6771032700068098,-0.2831759519053478,False,-1.5006852757450084,True
3440,2025-01-11,24,-0.493007991293491,-0.2831759519053478,False,-1.5006852757450084,True
3441,2025-01-15,24,-0.3089127125801722,-0.2831759519053478,False,-1.5006852757450084,True
3442,2025-01-18,24,-0.1248174338668534,-0.2831759519053478,False,-1.5006852757450084,True
3443,2025-01-22,24,0.059277844846465394,-0.2831759519053478,False,-1.5006852757450084,True
3444,2025-01-25,24,0.2433731235597842,-0.2831759519053478,False,-1.5006852757450084,True
3445,2025-01-29,24,0.42746840227310295,-0.2831759519053478,False,-1.5006852757450084,True
3446,2025-02-01,24,0.6115636809864218,-0.2831759519053478,False,-1.5006852757450084,True
3438,2025-01-04,25,-0.1248174338668534,-0.2831759519053478,False,-0.2230748382864199,True
3439,2025-01-08,25,0.059277844846465394,-0.2831759519053478,False,-0.2230748382864199,True
3440,2025-01-11,25,0.2433731235597842,-0.2831759519053478,False,-0.2230748382864199,True
3441,2025-01-15,25,0.42746840227310295,-0.2831759519053478,False,-0.2230748382864199,True
3442,2025-01-18,25,0.6115636809864218,-0.2831759519053478,False,-0.2230748382864199,True
3443,2025-01-22,25,0.7956589596997405,-0.2831759519053478,False,-0.2230748382864199,True
3444,2025-01-25,25,0.9797542384130593,-0.2831759519053478,False,-0.2230748382864199,False
3445,2025-01-29,25,1.163849517126378,-0.2831759519053478,False,-0.2230748382864199,False
3446,2025-02-01,25,1.3479447958396968,-0.2831759519053478,False,-0.2230748382864199,False
3438,2025-01-04,26,-1.0452938274334473,6.085457485291865,False,0.4867087380794626,False
3439,2025-01-08,26,-0.8611985487201286,-0.2831759519053478,False,0.4867087380794626,True
3440,2025-01-11,26,-0.6771032700068098,-0.2831759519053478,False,0.4867087380794626,True
3441,2025-01-15,26,-0.493007991293491,-0.2831759519053478,False,0.4867087380794626,True
3442,2025-01-18,26,-1.0452938274334473,0.8244124719550369,True,0.628665453352639,False
3443,2025-01-22,26,-0.8611985487201286,-0.2831759519053478,False,0.628665453352639,True
3444,2025-01-25,26,-0.6771032700068098,-0.2831759519053478,False,0.628665453352639,True
3445,2025-01-29,26,-0.493007991293491,-0.2831759519053478,False,0.628665453352639,True
3446,2025-02-01,26,-0.3089127125801722,-0.2831759519053478,False,0.628665453352639,True
3438,2025-01-04,27,2.45251646811961,-0.2831759519053478,False,0.912578883898992,False
3439,2025-01-08,27,2.6366117468329286,-0.2831759519053478,False,0.912578883898992,False
3440,2025-01-11,27,2.8207070255462474,-0.2831759519053478,False,0.912578883898992,False
3441,2025-01-15,27,3.0048023042595657,-0.2831759519053478,False,0.912578883898992,False
3442,2025-01-18,27,3.1888975829728845,-0.2831759519053478,False,0.912578883898992,False
3443,2025-01-22,27,3.3729928616862033,-0.2831759519053478,False,0.912578883898992,False
3444,2025-01-25,27,3.557088140399522,-0.2831759519053478,False,0.912578883898992,False
3445,2025-01-29,27,3.741183419112841,-0.2831759519053478,False,0.912578883898992,False
3446,2025-02-01,27,3.9252786978261596,-0.2831759519053478,False,0.912578883898992,False
3438,2025-01-04,28,0.059277844846465394,-0.2831759519053478,False,-0.5069882688327729,True
3439,2025-01-08,28,0.2433731235597842,-0.2831759519053478,False,-0.5069882688327729,True
3440,2025-01-11,28,0.42746840227310295,-0.2831759519053478,False,-0.5069882688327729,True
3441,2025-01-15,28,0.6115636809864218,-0.2831759519053478,False,-0.5069882688327729,True
3442,2025-01-18,28,0.7956589596997405,-0.2831759519053478,False,-0.5069882688327729,True
3443,2025-01-22,28,0.9797542384130593,-0.2831759519053478,False,-0.5069882688327729,False
3444,2025-01-25,28,1.163849517126378,-0.2831759519053478,False,-0.5069882688327729,False
3445,2025-01-29,28,1.3479447958396968,-0.2831759519053478,False,-0.5069882688327729,False
3446,2025-02-01,28,1.5320400745530158,-0.2831759519053478,False,-0.5069882688327729,False
3438,2025-01-04,29,-0.6771032700068098,-0.2831759519053478,False,-0.9328584146523023,True
3439,2025-01-08,29,-0.493007991293491,-0.2831759519053478,False,-0.9328584146523023,True
3440,2025-01-11,29,-0.3089127125801722,-0.2831759519053478,False,-0.9328584146523023,True
3441,2025-01-15,29,-0.1248174338668534,-0.2831759519053478,False,-0.9328584146523023,True
3442,2025-01-18,29,0.059277844846465394,-0.2831759519053478,False,-0.9328584146523023,True
3443,2025-01-22,29,0.2433731235597842,-0.2831759519053478,False,-0.9328584146523023,True
3444,2025-01-25,29,0.42746840227310295,-0.2831759519053478,False,-0.9328584146523023,True
3445,2025-01-29,29,0.6115636809864218,-0.2831759519053478,False,-0.9328584146523023,True
3446,2025-02-01,29,0.7956589596997405,-0.2831759519053478,False,-0.9328584146523023,True
3438,2025-01-04,30,1.7161353532663346,-0.2831759519053478,False,-2.068512136837714,False
3439,2025-01-08,30,1.9002306319796534,-0.2831759519053478,False,-2.068512136837714,False
3440,2025-01-11,30,2.084325910692972,-0.2831759519053478,False,-2.068512136837714,False
3441,2025-01-15,30,-1.0452938274334473,4.700971955466384,False,-1.926555421564538,False
3442,2025-01-18,30,-0.8611985487201286,-0.2831759519053478,False,-1.926555421564538,True
3443,2025-01-22,30,-0.6771032700068098,-0.2831759519053478,False,-1.926555421564538,True
3444,2025-01-25,30,-0.493007991293491,-0.2831759519053478,False,-1.926555421564538,True
3445,2025-01-29,30,-1.0452938274334473,0.8244124719550369,False,-1.7845987062913613,False
3446,2025-02-01,30,-0.8611985487201286,-0.2831759519053478,False,-1.7845987062913613,True
3438,2025-01-04,31,-0.8611985487201286,-0.2831759519053478,False,1.764319175538051,True
3439,2025-01-08,31,-0.6771032700068098,-0.2831759519053478,False,1.764319175538051,True
3440,2025-01-11,31,-0.493007991293491,-0.2831759519053478,False,1.764319175538051,True
3441,2025-01-15,31,-0.3089127125801722,-0.2831759519053478,False,1.764319175538051,True
3442,2025-01-18,31,-0.1248174338668534,-0.2831759519053478,False,1.764319175538051,True
3443,2025-01-22,31,0.059277844846465394,-0.2831759519053478,False,1.764319175538051,True
3444,2025-01-25,31,0.2433731235597842,-0.2831759519053478,False,1.764319175538051,True
3445,2025-01-29,31,0.42746840227310295,-0.2831759519053478,False,1.764319175538051,True
3446,2025-02-01,31,0.6115636809864218,-0.2831759519053478,False,1.764319175538051,True
3438,2025-01-04,32,-1.0452938274334473,0.8244124719550369,True,-0.36503155355959643,False
3439,2025-01-08,32,-0.8611985487201286,-0.2831759519053478,False,-0.36503155355959643,True
3440,2025-01-11,32,-0.6771032700068098,-0.2831759519053478,False,-0.36503155355959643,True
3441,2025-01-15,32,-1.0452938274334473,0.5475153659899408,False,-0.2230748382864199,False
3442,2025-01-18,32,-0.8611985487201286,-0.2831759519053478,False,-0.2230748382864199,True
3443,2025-01-22,32,-0.6771032700068098,-0.2831759519053478,False,-0.2230748382864199,True
3444,2025-01-25,32,-0.493007991293491,-0.2831759519053478,False,-0.2230748382864199,True
3445,2025-01-29,32,-0.3089127125801722,-0.2831759519053478,False,-0.2230748382864199,True
3446,2025-02-01,32,-0.1248174338668534,-0.2831759519053478,False,-0.2230748382864199,True
3438,2025-01-04,33,-0.493007991293491,-0.2831759519053478,False,0.3447520228062861,True
3439,2025-01-08,33,-0.3089127125801722,-0.2831759519053478,False,0.3447520228062861,True
3440,2025-01-11,33,-0.1248174338668534,-0.2831759519053478,False,0.3447520228062861,True
3441,2025-01-15,33,0.059277844846465394,-0.2831759519053478,False,0.3447520228062861,True
3442,2025-01-18,33,0.2433731235597842,-0.2831759519053478,False,0.3447520228062861,True
3443,2025-01-22,33,0.42746840227310295,-0.2831759519053478,False,0.3447520228062861,True
3444,2025-01-25,33,0.6115636809864218,-0.2831759519053478,False,0.3447520228062861,True
3445,2025-01-29,33,0.7956589596997405,-0.2831759519053478,False,0.3447520228062861,True
3446,2025-02-01,33,0.9797542384130593,-0.2831759519053478,False,0.3447520228062861,False
3438,2025-01-04,34,0.42746840227310295,-0.2831759519053478,False,-0.7909016993791259,True
3439,2025-01-08,34,0.6115636809864218,-0.2831759519053478,False,-0.7909016993791259,True
3440,2025-01-11,34,0.7956589596997405,-0.2831759519053478,False,-0.7909016993791259,True
3441,2025-01-15,34,0.9797542384130593,-0.2831759519053478,False,-0.7909016993791259,False
3442,2025-01-18,34,1.163849517126378,-0.2831759519053478,False,-0.7909016993791259,False
3443,2025-01-22,34,1.3479447958396968,-0.2831759519053478,False,-0.7909016993791259,False
3444,2025-01-25,34,1.5320400745530158,-0.2831759519053478,False,-0.7909016993791259,False
3445,2025-01-29,34,1.7161353532663346,-0.2831759519053478,False,-0.7909016993791259,False
3446,2025-02-01,34,1.9002306319796534,-0.2831759519053478,False,-0.7909016993791259,False
3438,2025-01-04,35,-1.0452938274334473,8.023737227047539,False,-0.7909016993791259,False
3439,2025-01-08,35,-1.0452938274334473,-0.0062788459402516004,False,-0.6489449841059494,False
3440,2025-01-11,35,-0.8611985487201286,-0.2831759519053478,False,-0.6489449841059494,True
3441,2025-01-15,35,-0.6771032700068098,-0.2831759519053478,False,-0.6489449841059494,True
3442,2025-01-18,35,-0.493007991293491,-0.2831759519053478,False,-0.6489449841059494,True
