Number,HitsLastMonth,MissStreak,MissStreak_RollingMean,MissStreak_RollingStd,MissStreak_RollingSum,ThompsonProb
45,1.0,0,0.0,0.0,0.0,0.9201385826565601
46,1.0,0,0.0,0.0,0.0,0.5948552824540831
47,0.0,0,0.0,0.0,0.0,0.6203440346860717
48,0.0,0,0.0,0.0,0.0,0.07655651619340778
49,0.0,0,0.0,0.0,0.0,0.09041361016261858
1,0.0,0,0.0,0.0,0.0,0.456624869544275
2,0.0,0,0.0,0.0,0.0,0.5190605251828002
3,1.0,1,0.5,0.7071067811865476,1.0,0.2616176375980855
4,0.0,0,0.0,0.0,0.0,0.09050860136419224
5,1.0,1,0.5,0.7071067811865476,1.0,0.2711453878905282
6,0.0,0,0.0,0.0,0.0,0.28371749961143655
7,0.0,0,0.0,0.0,0.0,0.26292613842879026
8,1.0,1,0.5,0.7071067811865476,1.0,0.9210746508353306
9,0.0,0,0.0,0.0,0.0,0.46988292440171425
10,0.0,0,0.0,0.0,0.0,0.17932530030784388
11,0.0,0,0.0,0.0,0.0,0.5866223311323864
12,0.0,0,0.0,0.0,0.0,0.34548069437596635
13,1.0,0,0.0,0.0,0.0,0.5055840529595006
14,0.0,0,0.0,0.0,0.0,0.48616029581938897
15,0.0,0,0.0,0.0,0.0,0.7756254413421714
16,0.0,0,0.0,0.0,0.0,0.18070812011330178
17,0.0,0,0.0,0.0,0.0,0.16019280943300776
18,0.0,0,0.0,0.0,0.0,0.07114485340525219
19,0.0,0,0.0,0.0,0.0,0.21340548982006277
20,1.0,1,0.5,0.7071067811865476,1.0,0.32930376614242046
21,0.0,0,0.0,0.0,0.0,0.33165843970415065
22,0.0,0,0.0,0.0,0.0,0.023197227299803808
23,0.0,0,0.0,0.0,0.0,0.16020180269536083
24,0.0,0,0.0,0.0,0.0,0.228430525866056
25,1.0,1,0.5,0.7071067811865476,1.0,0.5412678997309331
26,0.0,0,0.0,0.0,0.0,0.4921420892189653
27,0.0,0,0.0,0.0,0.0,0.25619955850312864
